initial_asset_price,volatility,asset_price,probability
15,0.7,1.787572,0
15,0.7,1.789009,0
15,0.7,1.790446,0
15,0.7,1.791883,0
15,0.7,1.79332,0
15,0.7,1.794757,0
15,0.7,1.796194,0
15,0.7,1.797631,0
15,0.7,1.799068,0
15,0.7,1.800505,0.000001
15,0.7,1.801942,0
15,0.7,1.803379,0
15,0.7,1.804816,0
15,0.7,1.806253,0
15,0.7,1.80769,0
15,0.7,1.809127,0
15,0.7,1.810564,0.000001
15,0.7,1.812001,0
15,0.7,1.813438,0
15,0.7,1.814875,0
15,0.7,1.816312,0
15,0.7,1.817749,0.000001
15,0.7,1.819186,0
15,0.7,1.820623,0
15,0.7,1.82206,0
15,0.7,1.823497,0
15,0.7,1.824934,0
15,0.7,1.826371,0
15,0.7,1.827808,0
15,0.7,1.829245,0
15,0.7,1.830682,0
15,0.7,1.832119,0
15,0.7,1.833556,0
15,0.7,1.834993,0
15,0.7,1.83643,0
15,0.7,1.837867,0
15,0.7,1.839304,0
15,0.7,1.840741,0.000001
15,0.7,1.842179,0
15,0.7,1.843616,0
15,0.7,1.845053,0
15,0.7,1.84649,0
15,0.7,1.847927,0
15,0.7,1.849364,0
15,0.7,1.850801,0
15,0.7,1.852238,0
15,0.7,1.853675,0
15,0.7,1.855112,0
15,0.7,1.856549,0
15,0.7,1.857986,0
15,0.7,1.859423,0
15,0.7,1.86086,0
15,0.7,1.862297,0.000001
15,0.7,1.863734,0.000002
15,0.7,1.865171,0
15,0.7,1.866608,0
15,0.7,1.868045,0
15,0.7,1.869482,0
15,0.7,1.870919,0
15,0.7,1.872356,0
15,0.7,1.873793,0
15,0.7,1.87523,0
15,0.7,1.876667,0
15,0.7,1.878104,0
15,0.7,1.879541,0
15,0.7,1.880978,0
15,0.7,1.882415,0
15,0.7,1.883852,0
15,0.7,1.885289,0
15,0.7,1.886726,0
15,0.7,1.888163,0
15,0.7,1.8896,0
15,0.7,1.891037,0.000001
15,0.7,1.892474,0.000001
15,0.7,1.893911,0
15,0.7,1.895348,0.000001
15,0.7,1.896785,0
15,0.7,1.898222,0
15,0.7,1.899659,0
15,0.7,1.901096,0
15,0.7,1.902533,0
15,0.7,1.90397,0
15,0.7,1.905407,0
15,0.7,1.906844,0
15,0.7,1.908282,0
15,0.7,1.909719,0
15,0.7,1.911156,0
15,0.7,1.912593,0
15,0.7,1.91403,0.000001
15,0.7,1.915467,0
15,0.7,1.916904,0
15,0.7,1.918341,0
15,0.7,1.919778,0
15,0.7,1.921215,0
15,0.7,1.922652,0
15,0.7,1.924089,0
15,0.7,1.925526,0.000001
15,0.7,1.926963,0.000001
15,0.7,1.9284,0
15,0.7,1.929837,0
15,0.7,1.931274,0
15,0.7,1.932711,0.000001
15,0.7,1.934148,0
15,0.7,1.935585,0.000001
15,0.7,1.937022,0
15,0.7,1.938459,0
15,0.7,1.939896,0
15,0.7,1.941333,0
15,0.7,1.94277,0
15,0.7,1.944207,0
15,0.7,1.945644,0
15,0.7,1.947081,0
15,0.7,1.948518,0
15,0.7,1.949955,0
15,0.7,1.951392,0.000001
15,0.7,1.952829,0.000001
15,0.7,1.954266,0
15,0.7,1.955703,0
15,0.7,1.95714,0.000001
15,0.7,1.958577,0
15,0.7,1.960014,0
15,0.7,1.961451,0
15,0.7,1.962888,0
15,0.7,1.964325,0
15,0.7,1.965762,0.000001
15,0.7,1.967199,0
15,0.7,1.968636,0.000001
15,0.7,1.970073,0
15,0.7,1.97151,0.000001
15,0.7,1.972948,0.000001
15,0.7,1.974385,0
15,0.7,1.975822,0.000001
15,0.7,1.977259,0
15,0.7,1.978696,0
15,0.7,1.980133,0
15,0.7,1.98157,0
15,0.7,1.983007,0
15,0.7,1.984444,0
15,0.7,1.985881,0.000001
15,0.7,1.987318,0
15,0.7,1.988755,0
15,0.7,1.990192,0.000001
15,0.7,1.991629,0
15,0.7,1.993066,0.000001
15,0.7,1.994503,0
15,0.7,1.99594,0
15,0.7,1.997377,0.000001
15,0.7,1.998814,0
15,0.7,2.000251,0
15,0.7,2.001688,0
15,0.7,2.003125,0
15,0.7,2.004562,0
15,0.7,2.005999,0
15,0.7,2.007436,0
15,0.7,2.008873,0.000002
15,0.7,2.01031,0
15,0.7,2.011747,0
15,0.7,2.013184,0
15,0.7,2.014621,0
15,0.7,2.016058,0
15,0.7,2.017495,0.000001
15,0.7,2.018932,0
15,0.7,2.020369,0
15,0.7,2.021806,0
15,0.7,2.023243,0.000002
15,0.7,2.02468,0
15,0.7,2.026117,0
15,0.7,2.027554,0.000001
15,0.7,2.028991,0
15,0.7,2.030428,0.000001
15,0.7,2.031865,0
15,0.7,2.033302,0
15,0.7,2.034739,0
15,0.7,2.036176,0
15,0.7,2.037613,0.000001
15,0.7,2.039051,0
15,0.7,2.040488,0
15,0.7,2.041925,0
15,0.7,2.043362,0
15,0.7,2.044799,0
15,0.7,2.046236,0
15,0.7,2.047673,0
15,0.7,2.04911,0
15,0.7,2.050547,0
15,0.7,2.051984,0
15,0.7,2.053421,0
15,0.7,2.054858,0.000001
15,0.7,2.056295,0
15,0.7,2.057732,0
15,0.7,2.059169,0.000001
15,0.7,2.060606,0
15,0.7,2.062043,0
15,0.7,2.06348,0
15,0.7,2.064917,0
15,0.7,2.066354,0
15,0.7,2.067791,0
15,0.7,2.069228,0
15,0.7,2.070665,0
15,0.7,2.072102,0
15,0.7,2.073539,0
15,0.7,2.074976,0
15,0.7,2.076413,0
15,0.7,2.07785,0
15,0.7,2.079287,0
15,0.7,2.080724,0
15,0.7,2.082161,0.000001
15,0.7,2.083598,0
15,0.7,2.085035,0
15,0.7,2.086472,0
15,0.7,2.087909,0
15,0.7,2.089346,0
15,0.7,2.090783,0
15,0.7,2.09222,0.000001
15,0.7,2.093657,0
15,0.7,2.095094,0
15,0.7,2.096531,0
15,0.7,2.097968,0
15,0.7,2.099405,0
15,0.7,2.100842,0
15,0.7,2.102279,0
15,0.7,2.103716,0
15,0.7,2.105154,0
15,0.7,2.106591,0
15,0.7,2.108028,0
15,0.7,2.109465,0
15,0.7,2.110902,0.000002
15,0.7,2.112339,0
15,0.7,2.113776,0
15,0.7,2.115213,0
15,0.7,2.11665,0.000001
15,0.7,2.118087,0
15,0.7,2.119524,0
15,0.7,2.120961,0
15,0.7,2.122398,0
15,0.7,2.123835,0.000001
15,0.7,2.125272,0.000001
15,0.7,2.126709,0.000001
15,0.7,2.128146,0.000001
15,0.7,2.129583,0
15,0.7,2.13102,0
15,0.7,2.132457,0
15,0.7,2.133894,0
15,0.7,2.135331,0.000001
15,0.7,2.136768,0
15,0.7,2.138205,0
15,0.7,2.139642,0.000001
15,0.7,2.141079,0
15,0.7,2.142516,0.000001
15,0.7,2.143953,0
15,0.7,2.14539,0
15,0.7,2.146827,0
15,0.7,2.148264,0.000002
15,0.7,2.149701,0
15,0.7,2.151138,0
15,0.7,2.152575,0.000001
15,0.7,2.154012,0
15,0.7,2.155449,0
15,0.7,2.156886,0
15,0.7,2.158323,0.000001
15,0.7,2.15976,0
15,0.7,2.161197,0.000001
15,0.7,2.162634,0.000001
15,0.7,2.164071,0
15,0.7,2.165508,0
15,0.7,2.166945,0
15,0.7,2.168382,0
15,0.7,2.16982,0
15,0.7,2.171257,0
15,0.7,2.172694,0.000001
15,0.7,2.174131,0.000001
15,0.7,2.175568,0
15,0.7,2.177005,0.000001
15,0.7,2.178442,0.000001
15,0.7,2.179879,0
15,0.7,2.181316,0
15,0.7,2.182753,0
15,0.7,2.18419,0
15,0.7,2.185627,0.000002
15,0.7,2.187064,0.000001
15,0.7,2.188501,0
15,0.7,2.189938,0.000001
15,0.7,2.191375,0
15,0.7,2.192812,0.000001
15,0.7,2.194249,0
15,0.7,2.195686,0
15,0.7,2.197123,0
15,0.7,2.19856,0
15,0.7,2.199997,0
15,0.7,2.201434,0
15,0.7,2.202871,0
15,0.7,2.204308,0
15,0.7,2.205745,0.000001
15,0.7,2.207182,0
15,0.7,2.208619,0
15,0.7,2.210056,0
15,0.7,2.211493,0.000001
15,0.7,2.21293,0.000001
15,0.7,2.214367,0.000002
15,0.7,2.215804,0
15,0.7,2.217241,0.000001
15,0.7,2.218678,0
15,0.7,2.220115,0.000001
15,0.7,2.221552,0
15,0.7,2.222989,0
15,0.7,2.224426,0.000001
15,0.7,2.225863,0.000001
15,0.7,2.2273,0
15,0.7,2.228737,0.000001
15,0.7,2.230174,0
15,0.7,2.231611,0
15,0.7,2.233048,0
15,0.7,2.234485,0.000001
15,0.7,2.235923,0
15,0.7,2.23736,0
15,0.7,2.238797,0.000001
15,0.7,2.240234,0.000001
15,0.7,2.241671,0
15,0.7,2.243108,0
15,0.7,2.244545,0
15,0.7,2.245982,0
15,0.7,2.247419,0
15,0.7,2.248856,0
15,0.7,2.250293,0
15,0.7,2.25173,0
15,0.7,2.253167,0.000001
15,0.7,2.254604,0
15,0.7,2.256041,0
15,0.7,2.257478,0
15,0.7,2.258915,0.000001
15,0.7,2.260352,0.000001
15,0.7,2.261789,0.000001
15,0.7,2.263226,0.000001
15,0.7,2.264663,0
15,0.7,2.2661,0
15,0.7,2.267537,0
15,0.7,2.268974,0.000001
15,0.7,2.270411,0
15,0.7,2.271848,0
15,0.7,2.273285,0
15,0.7,2.274722,0.000001
15,0.7,2.276159,0
15,0.7,2.277596,0.000001
15,0.7,2.279033,0.000001
15,0.7,2.28047,0.000002
15,0.7,2.281907,0.000001
15,0.7,2.283344,0.000001
15,0.7,2.284781,0.000001
15,0.7,2.286218,0
15,0.7,2.287655,0
15,0.7,2.289092,0.000001
15,0.7,2.290529,0.000002
15,0.7,2.291966,0
15,0.7,2.293403,0
15,0.7,2.29484,0
15,0.7,2.296277,0.000001
15,0.7,2.297714,0.000002
15,0.7,2.299151,0.000001
15,0.7,2.300588,0
15,0.7,2.302026,0
15,0.7,2.303463,0
15,0.7,2.3049,0
15,0.7,2.306337,0.000001
15,0.7,2.307774,0
15,0.7,2.309211,0.000002
15,0.7,2.310648,0
15,0.7,2.312085,0.000001
15,0.7,2.313522,0.000002
15,0.7,2.314959,0.000001
15,0.7,2.316396,0
15,0.7,2.317833,0
15,0.7,2.31927,0
15,0.7,2.320707,0
15,0.7,2.322144,0
15,0.7,2.323581,0.000001
15,0.7,2.325018,0
15,0.7,2.326455,0.000002
15,0.7,2.327892,0.000003
15,0.7,2.329329,0.000001
15,0.7,2.330766,0.000001
15,0.7,2.332203,0.000002
15,0.7,2.33364,0.000001
15,0.7,2.335077,0.000001
15,0.7,2.336514,0
15,0.7,2.337951,0.000002
15,0.7,2.339388,0
15,0.7,2.340825,0
15,0.7,2.342262,0.000001
15,0.7,2.343699,0.000001
15,0.7,2.345136,0.000004
15,0.7,2.346573,0
15,0.7,2.34801,0.000001
15,0.7,2.349447,0
15,0.7,2.350884,0.000001
15,0.7,2.352321,0
15,0.7,2.353758,0
15,0.7,2.355195,0.000001
15,0.7,2.356632,0.000002
15,0.7,2.358069,0
15,0.7,2.359506,0
15,0.7,2.360943,0
15,0.7,2.36238,0
15,0.7,2.363817,0.000002
15,0.7,2.365254,0.000001
15,0.7,2.366692,0
15,0.7,2.368129,0
15,0.7,2.369566,0
15,0.7,2.371003,0
15,0.7,2.37244,0.000001
15,0.7,2.373877,0.000001
15,0.7,2.375314,0
15,0.7,2.376751,0.000002
15,0.7,2.378188,0
15,0.7,2.379625,0
15,0.7,2.381062,0.000002
15,0.7,2.382499,0.000001
15,0.7,2.383936,0
15,0.7,2.385373,0.000001
15,0.7,2.38681,0.000001
15,0.7,2.388247,0
15,0.7,2.389684,0
15,0.7,2.391121,0.000001
15,0.7,2.392558,0.000001
15,0.7,2.393995,0
15,0.7,2.395432,0
15,0.7,2.396869,0
15,0.7,2.398306,0
15,0.7,2.399743,0
15,0.7,2.40118,0
15,0.7,2.402617,0
15,0.7,2.404054,0.000001
15,0.7,2.405491,0.000002
15,0.7,2.406928,0
15,0.7,2.408365,0.000001
15,0.7,2.409802,0
15,0.7,2.411239,0.000001
15,0.7,2.412676,0.000001
15,0.7,2.414113,0
15,0.7,2.41555,0
15,0.7,2.416987,0.000002
15,0.7,2.418424,0.000002
15,0.7,2.419861,0.000001
15,0.7,2.421298,0.000001
15,0.7,2.422735,0
15,0.7,2.424172,0.000001
15,0.7,2.425609,0
15,0.7,2.427046,0.000001
15,0.7,2.428483,0.000001
15,0.7,2.42992,0.000001
15,0.7,2.431357,0
15,0.7,2.432795,0
15,0.7,2.434232,0
15,0.7,2.435669,0
15,0.7,2.437106,0.000001
15,0.7,2.438543,0.000003
15,0.7,2.43998,0.000002
15,0.7,2.441417,0
15,0.7,2.442854,0
15,0.7,2.444291,0.000002
15,0.7,2.445728,0
15,0.7,2.447165,0.000003
15,0.7,2.448602,0.000002
15,0.7,2.450039,0
15,0.7,2.451476,0
15,0.7,2.452913,0
15,0.7,2.45435,0.000002
15,0.7,2.455787,0.000002
15,0.7,2.457224,0
15,0.7,2.458661,0.000002
15,0.7,2.460098,0
15,0.7,2.461535,0.000002
15,0.7,2.462972,0
15,0.7,2.464409,0.000001
15,0.7,2.465846,0
15,0.7,2.467283,0
15,0.7,2.46872,0
15,0.7,2.470157,0
15,0.7,2.471594,0.000001
15,0.7,2.473031,0.000001
15,0.7,2.474468,0.000001
15,0.7,2.475905,0
15,0.7,2.477342,0.000001
15,0.7,2.478779,0
15,0.7,2.480216,0
15,0.7,2.481653,0.000002
15,0.7,2.48309,0.000001
15,0.7,2.484527,0
15,0.7,2.485964,0.000002
15,0.7,2.487401,0
15,0.7,2.488838,0.000001
15,0.7,2.490275,0.000002
15,0.7,2.491712,0
15,0.7,2.493149,0.000002
15,0.7,2.494586,0.000001
15,0.7,2.496023,0
15,0.7,2.497461,0
15,0.7,2.498898,0.000001
15,0.7,2.500335,0
15,0.7,2.501772,0.000001
15,0.7,2.503209,0.000001
15,0.7,2.504646,0.000002
15,0.7,2.506083,0
15,0.7,2.50752,0.000001
15,0.7,2.508957,0
15,0.7,2.510394,0.000001
15,0.7,2.511831,0.000001
15,0.7,2.513268,0.000001
15,0.7,2.514705,0
15,0.7,2.516142,0
15,0.7,2.517579,0.000001
15,0.7,2.519016,0
15,0.7,2.520453,0.000005
15,0.7,2.52189,0.000003
15,0.7,2.523327,0.000001
15,0.7,2.524764,0.000001
15,0.7,2.526201,0
15,0.7,2.527638,0.000002
15,0.7,2.529075,0.000001
15,0.7,2.530512,0.000002
15,0.7,2.531949,0.000001
15,0.7,2.533386,0.000002
15,0.7,2.534823,0
15,0.7,2.53626,0
15,0.7,2.537697,0.000001
15,0.7,2.539134,0.000001
15,0.7,2.540571,0
15,0.7,2.542008,0.000002
15,0.7,2.543445,0.000001
15,0.7,2.544882,0
15,0.7,2.546319,0.000001
15,0.7,2.547756,0.000001
15,0.7,2.549193,0.000002
15,0.7,2.55063,0.000002
15,0.7,2.552067,0.000003
15,0.7,2.553504,0.000002
15,0.7,2.554941,0.000003
15,0.7,2.556378,0
15,0.7,2.557815,0.000003
15,0.7,2.559252,0.000001
15,0.7,2.560689,0.000004
15,0.7,2.562126,0.000002
15,0.7,2.563564,0
15,0.7,2.565001,0.000001
15,0.7,2.566438,0.000003
15,0.7,2.567875,0
15,0.7,2.569312,0
15,0.7,2.570749,0
15,0.7,2.572186,0
15,0.7,2.573623,0.000005
15,0.7,2.57506,0.000001
15,0.7,2.576497,0.000002
15,0.7,2.577934,0.000004
15,0.7,2.579371,0.000001
15,0.7,2.580808,0
15,0.7,2.582245,0.000002
15,0.7,2.583682,0.000001
15,0.7,2.585119,0.000001
15,0.7,2.586556,0.000003
15,0.7,2.587993,0
15,0.7,2.58943,0.000002
15,0.7,2.590867,0.000002
15,0.7,2.592304,0
15,0.7,2.593741,0.000001
15,0.7,2.595178,0.000003
15,0.7,2.596615,0.000001
15,0.7,2.598052,0.000003
15,0.7,2.599489,0.000003
15,0.7,2.600926,0.000002
15,0.7,2.602363,0.000001
15,0.7,2.6038,0.000002
15,0.7,2.605237,0.000004
15,0.7,2.606674,0.000001
15,0.7,2.608111,0.000001
15,0.7,2.609548,0.000003
15,0.7,2.610985,0.000003
15,0.7,2.612422,0.000003
15,0.7,2.613859,0
15,0.7,2.615296,0.000001
15,0.7,2.616733,0
15,0.7,2.61817,0.000001
15,0.7,2.619607,0
15,0.7,2.621044,0.000003
15,0.7,2.622481,0.000002
15,0.7,2.623918,0
15,0.7,2.625355,0.000001
15,0.7,2.626792,0.000001
15,0.7,2.628229,0.000002
15,0.7,2.629667,0.000004
15,0.7,2.631104,0.000001
15,0.7,2.632541,0.000001
15,0.7,2.633978,0
15,0.7,2.635415,0.000002
15,0.7,2.636852,0.000001
15,0.7,2.638289,0
15,0.7,2.639726,0.000001
15,0.7,2.641163,0.000002
15,0.7,2.6426,0.000004
15,0.7,2.644037,0
15,0.7,2.645474,0
15,0.7,2.646911,0.000001
15,0.7,2.648348,0.000003
15,0.7,2.649785,0.000002
15,0.7,2.651222,0.000002
15,0.7,2.652659,0
15,0.7,2.654096,0.000003
15,0.7,2.655533,0.000001
15,0.7,2.65697,0
15,0.7,2.658407,0.000001
15,0.7,2.659844,0
15,0.7,2.661281,0.000001
15,0.7,2.662718,0.000001
15,0.7,2.664155,0.000002
15,0.7,2.665592,0.000002
15,0.7,2.667029,0.000001
15,0.7,2.668466,0
15,0.7,2.669903,0.000001
15,0.7,2.67134,0
15,0.7,2.672777,0.000006
15,0.7,2.674214,0.000001
15,0.7,2.675651,0.000002
15,0.7,2.677088,0.000001
15,0.7,2.678525,0.000004
15,0.7,2.679962,0.000001
15,0.7,2.681399,0
15,0.7,2.682836,0.000002
15,0.7,2.684273,0.000003
15,0.7,2.68571,0.000001
15,0.7,2.687147,0.000001
15,0.7,2.688584,0.000001
15,0.7,2.690021,0.000002
15,0.7,2.691458,0.000002
15,0.7,2.692895,0.000002
15,0.7,2.694333,0.000001
15,0.7,2.69577,0.000001
15,0.7,2.697207,0
15,0.7,2.698644,0
15,0.7,2.700081,0.000002
15,0.7,2.701518,0
15,0.7,2.702955,0.000003
15,0.7,2.704392,0.000001
15,0.7,2.705829,0
15,0.7,2.707266,0.000001
15,0.7,2.708703,0.000001
15,0.7,2.71014,0.000001
15,0.7,2.711577,0.000001
15,0.7,2.713014,0
15,0.7,2.714451,0.000002
15,0.7,2.715888,0.000001
15,0.7,2.717325,0.000002
15,0.7,2.718762,0.000001
15,0.7,2.720199,0.000002
15,0.7,2.721636,0
15,0.7,2.723073,0.000002
15,0.7,2.72451,0.000001
15,0.7,2.725947,0.000003
15,0.7,2.727384,0.000002
15,0.7,2.728821,0.000003
15,0.7,2.730258,0.000003
15,0.7,2.731695,0.000001
15,0.7,2.733132,0.000001
15,0.7,2.734569,0.000002
15,0.7,2.736006,0
15,0.7,2.737443,0.000001
15,0.7,2.73888,0.000001
15,0.7,2.740317,0.000002
15,0.7,2.741754,0.000001
15,0.7,2.743191,0.000001
15,0.7,2.744628,0.000002
15,0.7,2.746065,0.000003
15,0.7,2.747502,0.000001
