Date,AAPL,MSFT,GOOG,GOOGL,AMZN,TSLA,BRK-B,UNH,JNJ,XOM,WMT,NVDA,JPM,META,PG,V,CVX,MA,LLY,HD,BAC,KO,ABBV,PFE,PEP,COST,MRK,TMO,DHR,AVGO
2022-01-06,171.2911834716797,311.8425598144531,137.55099487304688,137.74749755859375,163.25399780273438,354.8999938964844,313.2200012207031,465.14080810546875,168.3155517578125,66.2421646118164,141.83154296875,281.5887756347656,161.4173126220703,332.4599914550781,158.88560485839844,218.58767700195312,119.89464569091797,368.3275146484375,256.5470275878906,398.1966857910156,47.309818267822266,59.14892578125,130.15892028808594,53.57025909423828,170.38583374023438,546.1459350585938,76.88091278076172,619.3572387695312,303.06085205078125,622.3302612304688
2022-01-07,171.4604949951172,312.00152587890625,137.00450134277344,137.01699829101562,162.5540008544922,342.32000732421875,319.7799987792969,454.1968994140625,170.59072875976562,66.78512573242188,143.1854248046875,272.28509521484375,163.01666259765625,331.7900085449219,158.79779052734375,215.81243896484375,121.61632537841797,367.97906494140625,256.7152404785156,386.27313232421875,48.34192657470703,59.011985778808594,129.82205200195312,54.42988586425781,170.60145568847656,532.616455078125,78.31456756591797,606.0496215820312,294.83416748046875,604.8628540039062
2022-01-10,171.48040771484375,312.23004150390625,138.57400512695312,138.66949462890625,161.48599243164062,352.7066650390625,318.92999267578125,460.53546142578125,169.74732971191406,66.38760375976562,142.9087371826172,273.8140869140625,163.17269897460938,328.07000732421875,156.63156127929688,210.8488311767578,121.69413757324219,362.2650146484375,257.3186950683594,380.2377624511719,48.09618377685547,59.10979461669922,131.2754364013672,54.937843322753906,170.6896514892578,515.3519897460938,80.33338165283203,623.9894409179688,302.1733703613281,606.826416015625
2022-01-11,174.35848999023438,312.9354248046875,140.0175018310547,139.73599243164062,165.36199951171875,354.79998779296875,319.79998779296875,464.4970397949219,167.94288635253906,69.18000030517578,142.5035400390625,277.9812316894531,163.3385009765625,334.3699951171875,154.81661987304688,213.24607849121094,124.4760513305664,364.63427734375,259.5049743652344,379.4625244140625,48.37141036987305,59.12936019897461,131.8336639404297,55.37742233276367,170.6112518310547,518.5606079101562,79.65068817138672,619.45703125,304.46685791015625,607.6959228515625
2022-01-12,174.806640625,316.20404052734375,141.6479949951172,141.4304962158203,165.20700073242188,368.739990234375,320.3900146484375,469.1717529296875,166.5110626220703,68.97639465332031,141.7524871826172,279.79998779296875,164.2649383544922,333.260009765625,155.1581268310547,214.56906127929688,123.85352325439453,365.649658203125,253.1736602783203,382.1416015625,48.02737808227539,59.21739196777344,132.1416778564453,55.338356018066406,170.42503356933594,522.3055419921875,79.19230651855469,624.149169921875,305.513916015625,607.6470336914062
2022-01-13,171.48040771484375,302.8215026855469,139.13099670410156,138.58700561523438,161.21400451660156,343.85333251953125,321.260009765625,462.9421081542969,165.50096130371094,68.48189544677734,143.75860595703125,265.5696716308594,164.0601348876953,326.4800109863281,154.45558166503906,213.86280822753906,123.33799743652344,367.84967041015625,246.99073791503906,379.7667541503906,47.9290771484375,59.56953048706055,129.8466033935547,54.254051208496094,170.69943237304688,513.4447631835938,79.3093490600586,599.8800659179688,291.2243957519531,583.4096069335938
2022-01-14,172.35679626464844,308.1864318847656,139.7864990234375,139.48049926757812,162.13800048828125,349.8699951171875,324.1300048828125,464.1900329589844,164.59872436523438,69.68419647216797,143.3534393310547,269.2371520996094,153.9764404296875,331.8999938964844,155.93875122070312,213.53456115722656,125.43902587890625,370.4578552246094,241.5002899169922,365.06597900390625,47.09356689453125,60.048824310302734,132.13194274902344,53.67771530151367,172.13027954101562,499.6470642089844,79.36785888671875,593.8002319335938,292.4808349609375,582.6084594726562
2022-01-18,169.10025024414062,300.6854553222656,136.29049682617188,135.9980010986328,158.91749572753906,343.5033264160156,320.2900085449219,456.5639343261719,163.87301635742188,70.85739135742188,140.84332275390625,258.85418701171875,147.52053833007812,318.1499938964844,152.93336486816406,214.56906127929688,125.84756469726562,364.64422607421875,244.4186248779297,359.8843688964844,45.4716796875,59.56953048706055,133.01690673828125,52.85715866088867,170.48387145996094,484.82623291015625,79.5239028930664,589.108154296875,287.584716796875,564.4571533203125
2022-01-19,165.54495239257812,301.36102294921875,135.65199279785156,135.1165008544922,156.2989959716797,331.8833312988281,314.75,458.07928466796875,163.36305236816406,70.88648223876953,142.24659729003906,250.49989318847656,145.238525390625,319.5899963378906,158.07569885253906,213.54449462890625,125.39038848876953,359.09942626953125,242.42031860351562,352.98541259765625,45.64861297607422,59.66734313964844,131.4901123046875,52.30036163330078,171.70887756347656,486.90234375,79.28008270263672,592.3726806640625,286.2185974121094,550.9561157226562
2022-01-20,163.83206176757812,299.6422424316406,133.50650024414062,133.3074951171875,151.66749572753906,332.0899963378906,311.010009765625,458.5546569824219,162.05874633789062,71.04161071777344,139.55860900878906,241.3361053466797,144.00001525878906,316.55999755859375,158.92921447753906,213.2162628173828,124.94293975830078,362.3546142578125,240.52093505859375,343.0638427734375,44.970375061035156,59.42280197143555,129.3700714111328,52.798545837402344,170.46424865722656,479.61114501953125,78.75343322753906,587.1714477539062,282.1600646972656,535.0811157226562
2022-01-21,161.74070739746094,294.1084289550781,130.0919952392578,130.35150146484375,142.64300537109375,314.6333312988281,305.2200012207031,456.7422790527344,161.68609619140625,69.97506713867188,138.5407257080078,233.58139038085938,141.4839630126953,303.1700134277344,159.53746032714844,204.8407745361328,123.44499206542969,353.47491455078125,240.45167541503906,342.59283447265625,44.15451431274414,59.12936019897461,128.3489532470703,51.567726135253906,170.7386474609375,478.4091491699219,78.00247955322266,579.3546142578125,279.6571960449219,520.9254760742188
2022-01-24,160.95394897460938,294.4461975097656,130.3719940185547,130.8040008544922,144.54400634765625,310.0,303.7300109863281,457.8316650390625,159.82278442382812,70.57621002197266,138.5506134033203,233.5614013671875,141.35719299316406,308.7099914550781,158.24249267578125,200.78236389160156,123.7076187133789,347.84051513671875,237.83998107910156,357.02862548828125,43.79082107543945,58.65006637573242,128.52403259277344,50.3466682434082,169.86643981933594,485.65069580078125,76.88091278076172,574.8321533203125,276.0773010253906,529.0828247070312
2022-01-25,159.1215362548828,286.6173400878906,126.7354965209961,126.93499755859375,139.98599243164062,306.1333312988281,307.19000244140625,452.4538269042969,164.39279174804688,72.651123046875,135.53648376464844,223.0885009765625,142.89801025390625,300.1499938964844,156.51583862304688,200.9315643310547,128.96990966796875,337.2287292480469,236.8903045654297,352.2886657714844,44.655826568603516,58.51312255859375,129.42843627929688,51.32351303100586,167.91619873046875,474.1476745605469,77.4953384399414,566.7957763671875,270.433349609375,521.814453125
