initial_stock_price,volatility,option_price,probability
500,1.000000,12.344075,0.002900
500,1.000000,155.535342,0.002900
500,1.000000,46.907484,0.002900
500,1.000000,68.303880,0.002900
500,1.000000,53.490991,0.002900
500,1.000000,117.680179,0.002900
500,1.000000,193.390504,0.002900
500,1.000000,196.682258,0.002800
500,1.000000,137.430699,0.002800
500,1.000000,145.660082,0.002700
500,1.000000,69.949757,0.002700
500,1.000000,112.742549,0.002700
500,1.000000,195.036381,0.002700
500,1.000000,171.994108,0.002700
500,1.000000,353.040538,0.002700
500,1.000000,139.076576,0.002700
500,1.000000,211.495147,0.002600
500,1.000000,147.305959,0.002600
500,1.000000,190.098751,0.002600
500,1.000000,257.579693,0.002600
500,1.000000,109.450796,0.002600
500,1.000000,116.034303,0.002600
500,1.000000,178.577615,0.002600
500,1.000000,229.599790,0.002500
500,1.000000,152.243589,0.002500
500,1.000000,224.662160,0.002500
500,1.000000,122.617809,0.002500
500,1.000000,144.014205,0.002400
500,1.000000,73.241510,0.002400
500,1.000000,142.368329,0.002400
500,1.000000,226.308037,0.002400
500,1.000000,216.432777,0.002400
500,1.000000,259.225570,0.002400
500,1.000000,218.078654,0.002400
500,1.000000,303.664239,0.002400
500,1.000000,236.183297,0.002300
500,1.000000,305.310116,0.002300
500,1.000000,221.370407,0.002300
500,1.000000,181.869368,0.002300
500,1.000000,120.971933,0.002300
500,1.000000,175.285861,0.002300
500,1.000000,107.804920,0.002300
500,1.000000,231.245667,0.002200
500,1.000000,209.849271,0.002200
500,1.000000,208.203394,0.002200
500,1.000000,206.557518,0.002200
500,1.000000,239.475050,0.002200
500,1.000000,241.120927,0.002200
500,1.000000,148.951835,0.002200
500,1.000000,223.016284,0.002200
500,1.000000,106.159043,0.002200
500,1.000000,306.955992,0.002200
500,1.000000,134.138946,0.002100
500,1.000000,326.706512,0.002100
500,1.000000,270.746706,0.002100
500,1.000000,160.472972,0.002100
500,1.000000,234.537420,0.002000
500,1.000000,227.953914,0.002000
500,1.000000,219.724531,0.002000
500,1.000000,124.263686,0.002000
500,1.000000,150.597712,0.002000
500,1.000000,132.493069,0.002000
500,1.000000,214.786901,0.002000
500,1.000000,237.829174,0.002000
500,1.000000,204.911641,0.002000
500,1.000000,333.290018,0.001900
500,1.000000,288.851349,0.001900
500,1.000000,315.185375,0.001900
500,1.000000,56.782744,0.001900
500,1.000000,254.287940,0.001900
500,1.000000,262.517323,0.001900
500,1.000000,267.454953,0.001900
500,1.000000,313.539499,0.001900
500,1.000000,213.141024,0.001900
500,1.000000,163.764725,0.001900
500,1.000000,183.515245,0.001900
500,1.000000,170.348232,0.001900
500,1.000000,104.513166,0.001900
500,1.000000,157.181219,0.001900
500,1.000000,173.639985,0.001800
500,1.000000,321.768882,0.001800
500,1.000000,341.519401,0.001800
500,1.000000,185.161121,0.001800
500,1.000000,265.809076,0.001800
500,1.000000,186.806998,0.001800
500,1.000000,377.728687,0.001800
500,1.000000,275.684336,0.001800
500,1.000000,282.267843,0.001800
500,1.000000,376.082811,0.001800
500,1.000000,283.913719,0.001800
500,1.000000,285.559596,0.001800
500,1.000000,168.702355,0.001800
500,1.000000,287.205473,0.001800
500,1.000000,165.410602,0.001800
500,1.000000,199.974011,0.001800
500,1.000000,280.621966,0.001700
500,1.000000,274.038460,0.001700
500,1.000000,356.332291,0.001700
500,1.000000,361.269921,0.001700
500,1.000000,359.624044,0.001700
500,1.000000,203.265764,0.001700
500,1.000000,180.223491,0.001600
500,1.000000,232.891544,0.001600
500,1.000000,418.875603,0.001600
500,1.000000,101.221413,0.001600
500,1.000000,191.744628,0.001600
500,1.000000,325.060635,0.001600
500,1.000000,298.726609,0.001600
500,1.000000,331.644142,0.001600
500,1.000000,292.143102,0.001600
500,1.000000,357.978168,0.001600
500,1.000000,244.412680,0.001600
500,1.000000,247.704433,0.001600
500,1.000000,343.165278,0.001600
500,1.000000,394.187454,0.001600
500,1.000000,272.392583,0.001600
500,1.000000,390.895700,0.001500
500,1.000000,405.708590,0.001500
500,1.000000,374.436934,0.001500
500,1.000000,348.102908,0.001500
500,1.000000,318.477129,0.001500
500,1.000000,420.521480,0.001500
500,1.000000,372.791058,0.001500
500,1.000000,264.163200,0.001500
500,1.000000,435.334370,0.001500
500,1.000000,366.207551,0.001500
500,1.000000,463.314272,0.001500
500,1.000000,573.588007,0.001500
500,1.000000,246.058557,0.001500
500,1.000000,295.434856,0.001500
500,1.000000,249.350310,0.001500
500,1.000000,290.497226,0.001500
500,1.000000,255.933817,0.001500
500,1.000000,311.893622,0.001400
500,1.000000,362.915798,0.001400
500,1.000000,188.452875,0.001400
500,1.000000,349.748785,0.001400
500,1.000000,379.374564,0.001400
500,1.000000,269.100830,0.001400
500,1.000000,277.330213,0.001400
500,1.000000,497.877682,0.001400
500,1.000000,400.770960,0.001400
500,1.000000,483.064792,0.001400
500,1.000000,409.000343,0.001400
500,1.000000,417.229727,0.001400
500,1.000000,176.931738,0.001400
500,1.000000,428.750863,0.001300
500,1.000000,499.523558,0.001300
500,1.000000,545.608104,0.001300
500,1.000000,560.420994,0.001300
500,1.000000,410.646220,0.001300
500,1.000000,461.668396,0.001300
500,1.000000,440.272000,0.001300
500,1.000000,399.125084,0.001300
500,1.000000,300.372486,0.001300
500,1.000000,293.788979,0.001300
500,1.000000,334.935895,0.001300
500,1.000000,328.352388,0.001300
500,1.000000,323.414759,0.001300
500,1.000000,320.123005,0.001300
500,1.000000,316.831252,0.001300
500,1.000000,260.871446,0.001300
500,1.000000,278.976089,0.001300
500,1.000000,364.561674,0.001300
500,1.000000,297.080732,0.001300
500,1.000000,430.396740,0.001200
500,1.000000,252.642063,0.001200
500,1.000000,432.042616,0.001200
500,1.000000,473.189532,0.001200
500,1.000000,469.897779,0.001200
500,1.000000,369.499304,0.001200
500,1.000000,486.356545,0.001200
500,1.000000,412.292097,0.001200
500,1.000000,371.145181,0.001200
500,1.000000,392.541577,0.001200
500,1.000000,389.249824,0.001200
500,1.000000,344.811155,0.001200
500,1.000000,629.547812,0.001200
500,1.000000,506.107065,0.001200
500,1.000000,547.253981,0.001100
500,1.000000,445.209629,0.001100
500,1.000000,351.394661,0.001100
500,1.000000,302.018362,0.001100
500,1.000000,581.817390,0.001100
500,1.000000,548.899857,0.001100
500,1.000000,308.601869,0.001100
500,1.000000,555.483364,0.001100
500,1.000000,453.439013,0.001100
500,1.000000,382.666317,0.001100
500,1.000000,250.996187,0.001100
500,1.000000,466.606026,0.001100
500,1.000000,578.525637,0.001100
500,1.000000,387.603947,0.001100
500,1.000000,415.583850,0.001100
500,1.000000,413.937973,0.001100
500,1.000000,339.873525,0.001100
500,1.000000,329.998265,0.001100
500,1.000000,407.354467,0.001100
500,1.000000,242.766803,0.001100
500,1.000000,404.062714,0.001100
500,1.000000,402.416837,0.001100
500,1.000000,471.543656,0.001100
500,1.000000,563.712747,0.001000
500,1.000000,543.962227,0.001000
500,1.000000,527.503461,0.001000
500,1.000000,474.835409,0.001000
500,1.000000,539.024598,0.001000
500,1.000000,514.336448,0.001000
500,1.000000,367.853428,0.001000
500,1.000000,532.441091,0.001000
500,1.000000,436.980246,0.001000
500,1.000000,423.813233,0.001000
500,1.000000,802.364859,0.001000
500,1.000000,448.501383,0.001000
500,1.000000,397.479207,0.001000
500,1.000000,395.833330,0.001000
500,1.000000,458.376642,0.000900
500,1.000000,336.581772,0.000900
500,1.000000,644.360702,0.000900
500,1.000000,634.485442,0.000900
500,1.000000,542.316351,0.000900
500,1.000000,494.585928,0.000900
500,1.000000,511.044695,0.000900
500,1.000000,385.958071,0.000900
500,1.000000,384.312194,0.000900
500,1.000000,517.628201,0.000900
500,1.000000,520.919955,0.000900
500,1.000000,524.211708,0.000900
500,1.000000,354.686415,0.000900
500,1.000000,456.730766,0.000900
500,1.000000,652.590085,0.000900
500,1.000000,425.459110,0.000900
500,1.000000,762.863820,0.000900
500,1.000000,687.153495,0.000900
500,1.000000,310.247745,0.000900
500,1.000000,479.773039,0.000900
500,1.000000,550.545734,0.000900
500,1.000000,443.563753,0.000900
500,1.000000,451.793136,0.000900
500,1.000000,654.235962,0.000800
500,1.000000,716.779274,0.000800
500,1.000000,604.859663,0.000800
500,1.000000,455.084889,0.000800
500,1.000000,619.672553,0.000800
500,1.000000,346.457031,0.000800
500,1.000000,446.855506,0.000800
500,1.000000,515.982325,0.000800
500,1.000000,665.757098,0.000800
500,1.000000,441.917876,0.000800
500,1.000000,509.398818,0.000800
500,1.000000,481.418915,0.000800
500,1.000000,731.592164,0.000800
500,1.000000,585.109143,0.000700
500,1.000000,591.692650,0.000700
500,1.000000,588.400897,0.000700
500,1.000000,718.425151,0.000700
500,1.000000,596.630280,0.000700
500,1.000000,711.841644,0.000700
500,1.000000,810.594242,0.000700
500,1.000000,815.531872,0.000700
500,1.000000,782.614339,0.000700
500,1.000000,756.280313,0.000700
500,1.000000,754.634437,0.000700
500,1.000000,878.075184,0.000700
500,1.000000,710.195767,0.000700
500,1.000000,599.922033,0.000700
500,1.000000,682.215865,0.000700
500,1.000000,675.632358,0.000700
500,1.000000,641.068949,0.000700
500,1.000000,632.839566,0.000700
500,1.000000,627.901936,0.000700
500,1.000000,624.610182,0.000700
500,1.000000,570.296254,0.000700
500,1.000000,583.463267,0.000700
500,1.000000,488.002422,0.000700
500,1.000000,534.086968,0.000700
500,1.000000,381.020441,0.000700
500,1.000000,338.227648,0.000700
500,1.000000,422.167357,0.000700
500,1.000000,427.104986,0.000700
500,1.000000,433.688493,0.000700
500,1.000000,438.626123,0.000700
500,1.000000,468.251902,0.000700
500,1.000000,489.648299,0.000700
500,1.000000,496.231805,0.000700
500,1.000000,501.169435,0.000700
500,1.000000,507.752941,0.000700
500,1.000000,993.286548,0.000700
500,1.000000,529.149338,0.000700
500,1.000000,799.073106,0.000700
500,1.000000,553.837487,0.000700
500,1.000000,450.147259,0.000600
500,1.000000,492.940052,0.000600
500,1.000000,580.171513,0.000600
500,1.000000,909.346840,0.000600
500,1.000000,683.861741,0.000600
500,1.000000,685.507618,0.000600
500,1.000000,484.710669,0.000600
500,1.000000,690.445248,0.000600
500,1.000000,692.091124,0.000600
500,1.000000,693.737001,0.000600
500,1.000000,476.481285,0.000600
500,1.000000,715.133397,0.000600
500,1.000000,557.129240,0.000600
500,1.000000,720.071027,0.000600
500,1.000000,725.008657,0.000600
500,1.000000,535.732844,0.000600
500,1.000000,647.652455,0.000600
500,1.000000,736.529794,0.000600
500,1.000000,738.175670,0.000600
500,1.000000,864.908171,0.000600
500,1.000000,744.759177,0.000600
500,1.000000,851.741158,0.000600
500,1.000000,1195.729374,0.000600
500,1.000000,576.879760,0.000600
500,1.000000,948.847879,0.000600
500,1.000000,822.115379,0.000600
500,1.000000,776.030833,0.000600
500,1.000000,818.823625,0.000600
500,1.000000,813.885995,0.000600
500,1.000000,568.650377,0.000600
500,1.000000,804.010736,0.000600
500,1.000000,868.199924,0.000600
500,1.000000,901.117457,0.000600
500,1.000000,1001.515932,0.000600
500,1.000000,598.276156,0.000600
500,1.000000,552.191611,0.000600
500,1.000000,626.256059,0.000600
500,1.000000,636.131319,0.000600
500,1.000000,586.755020,0.000600
500,1.000000,1036.079341,0.000600
500,1.000000,631.193689,0.000600
500,1.000000,603.213786,0.000600
500,1.000000,613.089046,0.000600
500,1.000000,994.932425,0.000500
500,1.000000,723.362780,0.000500
500,1.000000,519.274078,0.000500
500,1.000000,771.093203,0.000500
500,1.000000,975.181905,0.000500
500,1.000000,601.567910,0.000500
500,1.000000,706.904014,0.000500
500,1.000000,622.964306,0.000500
500,1.000000,766.155573,0.000500
500,1.000000,621.318429,0.000500
500,1.000000,460.022519,0.000500
500,1.000000,1106.852036,0.000500
500,1.000000,618.026676,0.000500
500,1.000000,734.883917,0.000500
500,1.000000,616.380799,0.000500
500,1.000000,614.734923,0.000500
500,1.000000,558.775117,0.000500
500,1.000000,611.443169,0.000500
500,1.000000,748.050930,0.000500
500,1.000000,608.151416,0.000500
500,1.000000,751.342683,0.000500
500,1.000000,606.505540,0.000500
500,1.000000,1123.310802,0.000500
500,1.000000,779.322586,0.000500
500,1.000000,845.157651,0.000500
500,1.000000,639.423072,0.000500
500,1.000000,650.944209,0.000500
500,1.000000,657.527715,0.000500
500,1.000000,659.173592,0.000500
500,1.000000,924.159730,0.000500
500,1.000000,1021.266451,0.000500
500,1.000000,812.240119,0.000500
500,1.000000,669.048852,0.000500
500,1.000000,1008.099438,0.000500
500,1.000000,1062.413367,0.000500
500,1.000000,700.320508,0.000500
500,1.000000,502.815312,0.000500
500,1.000000,673.986481,0.000500
500,1.000000,688.799371,0.000500
500,1.000000,530.795214,0.000500
500,1.000000,571.942130,0.000500
500,1.000000,943.910249,0.000500
500,1.000000,504.461188,0.000500
500,1.000000,637.777196,0.000500
500,1.000000,537.378721,0.000500
500,1.000000,680.569988,0.000500
500,1.000000,785.906093,0.000500
500,1.000000,823.761255,0.000400
500,1.000000,830.344762,0.000400
500,1.000000,836.928268,0.000400
500,1.000000,1269.793823,0.000400
500,1.000000,833.636515,0.000400
500,1.000000,1273.085576,0.000400
500,1.000000,940.618496,0.000400
500,1.000000,1238.522167,0.000400
500,1.000000,820.469502,0.000400
500,1.000000,1246.751550,0.000400
500,1.000000,932.389113,0.000400
500,1.000000,1213.834017,0.000400
500,1.000000,853.387035,0.000400
500,1.000000,934.034990,0.000400
500,1.000000,929.097360,0.000400
500,1.000000,1044.308724,0.000400
500,1.000000,922.513853,0.000400
500,1.000000,988.348919,0.000400
500,1.000000,1057.475737,0.000400
500,1.000000,1059.121614,0.000400
500,1.000000,1077.226257,0.000400
500,1.000000,1011.391191,0.000400
500,1.000000,1092.039146,0.000400
500,1.000000,896.179827,0.000400
500,1.000000,892.888074,0.000400
500,1.000000,884.658691,0.000400
500,1.000000,1124.956679,0.000400
500,1.000000,971.890152,0.000400
500,1.000000,1129.894309,0.000400
500,1.000000,1041.016971,0.000400
500,1.000000,873.137554,0.000400
500,1.000000,1146.353075,0.000400
500,1.000000,957.077262,0.000400
500,1.000000,1174.332978,0.000400
500,1.000000,1009.745315,0.000400
500,1.000000,478.127162,0.000400
500,1.000000,800.718982,0.000400
500,1.000000,1510.091811,0.000400
500,1.000000,1464.007266,0.000400
500,1.000000,609.797293,0.000400
500,1.000000,646.006579,0.000400
500,1.000000,739.821547,0.000400
500,1.000000,733.238040,0.000400
500,1.000000,729.946287,0.000400
500,1.000000,1760.265060,0.000400
500,1.000000,728.300410,0.000400
500,1.000000,660.819468,0.000400
500,1.000000,721.716904,0.000400
500,1.000000,593.338526,0.000400
500,1.000000,662.465345,0.000400
500,1.000000,664.111222,0.000400
500,1.000000,708.549891,0.000400
500,1.000000,1281.314959,0.000400
500,1.000000,667.402975,0.000400
500,1.000000,670.694728,0.000400
500,1.000000,698.674631,0.000400
500,1.000000,697.028754,0.000400
500,1.000000,672.340605,0.000400
500,1.000000,594.984403,0.000400
500,1.000000,749.696807,0.000400
500,1.000000,790.843722,0.000400
500,1.000000,491.294175,0.000400
500,1.000000,780.968463,0.000400
500,1.000000,774.384956,0.000400
500,1.000000,1330.691258,0.000400
500,1.000000,522.565831,0.000400
500,1.000000,789.197846,0.000400
500,1.000000,769.447326,0.000400
500,1.000000,525.857584,0.000400
500,1.000000,512.690571,0.000400
500,1.000000,1888.643437,0.000400
500,1.000000,565.358624,0.000400
500,1.000000,794.135476,0.000400
500,1.000000,464.960149,0.000400
500,1.000000,575.233883,0.000400
500,1.000000,1050.892231,0.000300
500,1.000000,986.703042,0.000300
500,1.000000,978.473659,0.000300
500,1.000000,1045.954601,0.000300
500,1.000000,1064.059244,0.000300
500,1.000000,1793.182592,0.000300
500,1.000000,1042.662847,0.000300
500,1.000000,991.640672,0.000300
500,1.000000,1016.328821,0.000300
500,1.000000,999.870055,0.000300
500,1.000000,2084.502757,0.000300
500,1.000000,1783.307333,0.000300
500,1.000000,1791.536716,0.000300
500,1.000000,2198.068244,0.000300
500,1.000000,1034.433464,0.000300
500,1.000000,1072.288627,0.000300
500,1.000000,1027.849958,0.000300
500,1.000000,1692.784118,0.000300
500,1.000000,1108.497913,0.000300
500,1.000000,2454.824999,0.000300
500,1.000000,1338.920641,0.000300
500,1.000000,1217.125771,0.000300
500,1.000000,1223.709277,0.000300
500,1.000000,1385.005187,0.000300
500,1.000000,1376.775804,0.000300
500,1.000000,1240.168043,0.000300
500,1.000000,1365.254668,0.000300
500,1.000000,1245.105673,0.000300
500,1.000000,1248.397427,0.000300
500,1.000000,1080.518010,0.000300
500,1.000000,1256.626810,0.000300
500,1.000000,1325.753628,0.000300
500,1.000000,1259.918563,0.000300
500,1.000000,1317.524245,0.000300
500,1.000000,1312.586615,0.000300
500,1.000000,1289.544342,0.000300
500,1.000000,1274.731453,0.000300
500,1.000000,1394.880447,0.000300
500,1.000000,1431.089733,0.000300
500,1.000000,1197.375251,0.000300
500,1.000000,2917.316333,0.000300
500,1.000000,1579.218630,0.000300
500,1.000000,1088.747393,0.000300
500,1.000000,1105.206159,0.000300
500,1.000000,1554.530480,0.000300
500,1.000000,1541.363467,0.000300
500,1.000000,1523.258824,0.000300
500,1.000000,1519.967071,0.000300
500,1.000000,1128.248432,0.000300
500,1.000000,1134.831939,0.000300
500,1.000000,1138.123692,0.000300
500,1.000000,1144.707199,0.000300
500,1.000000,1152.936582,0.000300
500,1.000000,1167.749472,0.000300
500,1.000000,1172.687101,0.000300
500,1.000000,1478.820155,0.000300
500,1.000000,976.827782,0.000300
500,1.000000,807.302489,0.000300
500,1.000000,761.217943,0.000300
500,1.000000,938.972619,0.000300
500,1.000000,919.222100,0.000300
500,1.000000,915.930347,0.000300
500,1.000000,914.284470,0.000300
500,1.000000,912.638593,0.000300
500,1.000000,910.992717,0.000300
500,1.000000,746.405053,0.000300
500,1.000000,902.763334,0.000300
500,1.000000,678.924111,0.000300
500,1.000000,677.278235,0.000300
500,1.000000,894.533950,0.000300
500,1.000000,759.572066,0.000300
500,1.000000,889.596320,0.000300
500,1.000000,883.012814,0.000300
500,1.000000,879.721061,0.000300
500,1.000000,772.739079,0.000300
500,1.000000,784.260216,0.000300
500,1.000000,787.551969,0.000300
500,1.000000,859.970541,0.000300
500,1.000000,567.004500,0.000300
500,1.000000,655.881839,0.000300
500,1.000000,795.781352,0.000300
500,1.000000,817.177749,0.000300
500,1.000000,825.407132,0.000300
500,1.000000,649.298332,0.000300
500,1.000000,827.053008,0.000300
500,1.000000,835.282392,0.000300
500,1.000000,838.574145,0.000300
500,1.000000,540.670474,0.000300
500,1.000000,841.865898,0.000300
500,1.000000,701.966384,0.000300
500,1.000000,953.785509,0.000300
500,1.000000,703.612261,0.000300
500,1.000000,713.487521,0.000300
500,1.000000,965.306646,0.000300
500,1.000000,950.493756,0.000300
500,1.000000,958.723139,0.000300
500,1.000000,942.264373,0.000300
500,1.000000,695.382878,0.000300
500,1.000000,963.660769,0.000300
500,1.000000,726.654534,0.000300
500,1.000000,1301.065479,0.000200
500,1.000000,1547.946974,0.000200
500,1.000000,2379.114674,0.000200
500,1.000000,1302.711356,0.000200
500,1.000000,3384.745297,0.000200
500,1.000000,1758.619183,0.000200
500,1.000000,1472.236649,0.000200
500,1.000000,1292.836096,0.000200
500,1.000000,1735.576910,0.000200
500,1.000000,1732.285157,0.000200
500,1.000000,1594.031520,0.000200
500,1.000000,1324.107752,0.000200
500,1.000000,1725.701650,0.000200
500,1.000000,1329.045382,0.000200
500,1.000000,1526.550578,0.000200
500,1.000000,1332.337135,0.000200
500,1.000000,1745.452170,0.000200
500,1.000000,1282.960836,0.000200
500,1.000000,1287.898466,0.000200
500,1.000000,767.801450,0.000200
500,1.000000,590.046773,0.000200
500,1.000000,3621.751532,0.000200
500,1.000000,1580.864507,0.000200
500,1.000000,2675.372468,0.000200
500,1.000000,1584.156260,0.000200
500,1.000000,1250.043303,0.000200
500,1.000000,1559.468110,0.000200
500,1.000000,1254.980933,0.000200
500,1.000000,1556.176357,0.000200
500,1.000000,1261.564440,0.000200
500,1.000000,1263.210316,0.000200
500,1.000000,1264.856193,0.000200
500,1.000000,1266.502070,0.000200
500,1.000000,2288.591459,0.000200
500,1.000000,808.948365,0.000200
500,1.000000,805.656612,0.000200
500,1.000000,1276.377329,0.000200
500,1.000000,1278.023206,0.000200
500,1.000000,797.427229,0.000200
500,1.000000,1337.274765,0.000200
500,1.000000,1345.504148,0.000200
500,1.000000,2630.933799,0.000200
500,1.000000,1612.136163,0.000200
500,1.000000,1419.568597,0.000200
500,1.000000,1673.033598,0.000200
500,1.000000,1424.506226,0.000200
500,1.000000,752.988560,0.000200
500,1.000000,1440.964993,0.000200
500,1.000000,1656.574832,0.000200
500,1.000000,1444.256746,0.000200
500,1.000000,1505.154181,0.000200
500,1.000000,1493.633045,0.000200
500,1.000000,1490.341292,0.000200
500,1.000000,1342.212395,0.000200
500,1.000000,1455.777882,0.000200
500,1.000000,2533.827078,0.000200
500,1.000000,2905.795197,0.000200
500,1.000000,1462.361389,0.000200
500,1.000000,743.113300,0.000200
500,1.000000,1465.653142,0.000200
500,1.000000,1636.824312,0.000200
500,1.000000,1628.594929,0.000200
500,1.000000,1482.111909,0.000200
500,1.000000,1516.675318,0.000200
500,1.000000,2464.700259,0.000200
500,1.000000,1414.630967,0.000200
500,1.000000,1411.339213,0.000200
500,1.000000,741.467423,0.000200
500,1.000000,705.258138,0.000200
500,1.000000,1722.409897,0.000200
500,1.000000,1357.025284,0.000200
500,1.000000,1714.180514,0.000200
500,1.000000,1707.597007,0.000200
500,1.000000,1705.951131,0.000200
500,1.000000,1368.546421,0.000200
500,1.000000,1375.129927,0.000200
500,1.000000,1697.721748,0.000200
500,1.000000,1597.323273,0.000200
500,1.000000,1386.651064,0.000200
500,1.000000,1389.942817,0.000200
500,1.000000,1227.001030,0.000200
500,1.000000,757.926190,0.000200
500,1.000000,1687.846488,0.000200
500,1.000000,1404.755707,0.000200
500,1.000000,1408.047460,0.000200
500,1.000000,1518.321195,0.000200
500,1.000000,1393.234570,0.000200
500,1.000000,828.698885,0.000200
500,1.000000,1101.914406,0.000200
500,1.000000,1222.063400,0.000200
500,1.000000,1032.787588,0.000200
500,1.000000,1111.789666,0.000200
500,1.000000,1113.435543,0.000200
500,1.000000,2077.919250,0.000200
500,1.000000,1116.727296,0.000200
500,1.000000,1026.204081,0.000200
500,1.000000,1120.019049,0.000200
500,1.000000,562.066870,0.000200
500,1.000000,1022.912328,0.000200
500,1.000000,887.950444,0.000200
500,1.000000,1131.540186,0.000200
500,1.000000,1972.583145,0.000200
500,1.000000,876.429307,0.000200
500,1.000000,1136.477816,0.000200
500,1.000000,1017.974698,0.000200
500,1.000000,1143.061322,0.000200
500,1.000000,2173.380095,0.000200
500,1.000000,1103.560283,0.000200
500,1.000000,1100.268530,0.000200
500,1.000000,947.202003,0.000200
500,1.000000,1098.622653,0.000200
500,1.000000,1065.705120,0.000200
500,1.000000,1055.829860,0.000200
500,1.000000,1054.183984,0.000200
500,1.000000,1052.538107,0.000200
500,1.000000,1073.934503,0.000200
500,1.000000,1075.580380,0.000200
500,1.000000,917.576223,0.000200
500,1.000000,2114.128536,0.000200
500,1.000000,1049.246354,0.000200
500,1.000000,1914.977463,0.000200
500,1.000000,899.471580,0.000200
500,1.000000,1938.019736,0.000200
500,1.000000,897.825704,0.000200
500,1.000000,1939.665613,0.000200
500,1.000000,1942.957366,0.000200
500,1.000000,1095.330900,0.000200
500,1.000000,1906.748080,0.000200
500,1.000000,869.845801,0.000200
500,1.000000,1139.769569,0.000200
500,1.000000,4141.848549,0.000200
500,1.000000,1179.270608,0.000200
500,1.000000,1184.208238,0.000200
500,1.000000,1014.682945,0.000200
500,1.000000,1185.854115,0.000200
500,1.000000,2216.172887,0.000200
500,1.000000,1984.104282,0.000200
500,1.000000,1816.224865,0.000200
500,1.000000,850.095281,0.000200
500,1.000000,848.449405,0.000200
500,1.000000,962.014892,0.000200
500,1.000000,1202.312881,0.000200
500,1.000000,2227.694024,0.000200
500,1.000000,2049.939347,0.000200
500,1.000000,966.952522,0.000200
500,1.000000,846.803528,0.000200
500,1.000000,1215.479894,0.000200
500,1.000000,843.511775,0.000200
500,1.000000,981.765412,0.000200
500,1.000000,980.119535,0.000200
500,1.000000,3694.170104,0.000200
500,1.000000,1840.913015,0.000200
500,1.000000,1070.642750,0.000200
500,1.000000,2058.168730,0.000200
500,1.000000,855.032911,0.000200
500,1.000000,1171.041225,0.000200
500,1.000000,1006.453561,0.000200
500,1.000000,1166.103595,0.000200
500,1.000000,1164.457718,0.000200
500,1.000000,858.324664,0.000200
500,1.000000,856.678788,0.000200
500,1.000000,1004.807685,0.000200
500,1.000000,952.139633,0.000200
500,1.000000,1003.161808,0.000200
500,1.000000,1177.624731,0.000200
500,1.000000,1169.395348,0.000200
500,1.000000,2614.475033,0.000100
500,1.000000,2522.305941,0.000100
500,1.000000,2045.001717,0.000100
500,1.000000,2046.647594,0.000100
500,1.000000,2094.378016,0.000100
500,1.000000,2502.555421,0.000100
500,1.000000,2612.829156,0.000100
500,1.000000,2581.557500,0.000100
500,1.000000,2649.038442,0.000100
500,1.000000,2570.036363,0.000100
500,1.000000,2634.225552,0.000100
500,1.000000,2579.911623,0.000100
500,1.000000,2556.869350,0.000100
500,1.000000,2573.328117,0.000100
500,1.000000,2066.398114,0.000100
500,1.000000,2056.522854,0.000100
500,1.000000,2563.452857,0.000100
500,1.000000,2069.689867,0.000100
500,1.000000,2566.744610,0.000100
500,1.000000,2239.215160,0.000100
500,1.000000,2104.253276,0.000100
500,1.000000,2491.034285,0.000100
500,1.000000,2160.213082,0.000100
500,1.000000,2165.150712,0.000100
500,1.000000,2384.052304,0.000100
500,1.000000,2189.838861,0.000100
500,1.000000,2194.776491,0.000100
500,1.000000,2196.422368,0.000100
500,1.000000,2362.655908,0.000100
500,1.000000,2351.134771,0.000100
500,1.000000,2207.943504,0.000100
500,1.000000,2336.321881,0.000100
500,1.000000,2301.758472,0.000100
500,1.000000,2222.756394,0.000100
500,1.000000,2226.048147,0.000100
500,1.000000,2286.945582,0.000100
500,1.000000,2275.424446,0.000100
500,1.000000,2232.631654,0.000100
500,1.000000,2235.923407,0.000100
500,1.000000,2252.382173,0.000100
500,1.000000,2240.861037,0.000100
500,1.000000,2237.569283,0.000100
500,1.000000,8747.011370,0.000100
500,1.000000,2385.698180,0.000100
500,1.000000,2156.921328,0.000100
500,1.000000,2145.400192,0.000100
500,1.000000,2125.649672,0.000100
500,1.000000,2486.096655,0.000100
500,1.000000,2484.450778,0.000100
500,1.000000,2476.221395,0.000100
500,1.000000,2107.545029,0.000100
500,1.000000,2469.637889,0.000100
500,1.000000,2467.992012,0.000100
500,1.000000,2115.774413,0.000100
500,1.000000,2124.003796,0.000100
500,1.000000,2453.179122,0.000100
500,1.000000,2448.241493,0.000100
500,1.000000,2135.524932,0.000100
500,1.000000,2128.941426,0.000100
500,1.000000,2436.720356,0.000100
500,1.000000,2425.199220,0.000100
500,1.000000,2413.678083,0.000100
500,1.000000,2130.587302,0.000100
500,1.000000,2132.233179,0.000100
500,1.000000,2407.094577,0.000100
500,1.000000,2398.865194,0.000100
500,1.000000,2388.989934,0.000100
500,1.000000,2667.143085,0.000100
500,1.000000,5310.420958,0.000100
500,1.000000,2683.601851,0.000100
500,1.000000,2706.644124,0.000100
500,1.000000,6972.756358,0.000100
500,1.000000,4230.725887,0.000100
500,1.000000,7280.535289,0.000100
500,1.000000,4229.080010,0.000100
500,1.000000,4084.242866,0.000100
500,1.000000,4049.679457,0.000100
500,1.000000,3988.782022,0.000100
500,1.000000,3927.884586,0.000100
500,1.000000,3876.862411,0.000100
500,1.000000,3875.216534,0.000100
500,1.000000,3862.049521,0.000100
